"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_BBBspread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_AAAspread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1976-06-30",0.2771660309770718,-48.47947033294222,0.8714851306506788,0.9961580878442788,1.189670283080213,1.3,0.26368996201142636,1.9082256407076614,0.47250000000000014,NaN,1.8959285715,0.27884985872078094,0.15324093693522833,0.1299999999999999,NaN,NaN,NaN,NaN,NaN,NaN
"1976-09-30",0.04265833818988263,-48.59497021638326,0.8140674399748749,1.2689375379725476,1.5502271357312303,1.32,0.813610027079914,0.7519671149070595,0.4299999999999997,NaN,1.8926359375,-0.1954148471615721,0.26582519630622414,0.14000000000000012,NaN,NaN,NaN,NaN,NaN,NaN
"1976-12-31",0.3613524696115755,-48.894209440113734,0.4466353686847835,1.6642985039792446,1.5476843277656194,1.2175,0.7281775145910219,4.038282582255293,0.41500000000000026,NaN,1.784465164,-0.08879720010274857,-0.07527877935125105,0.15749999999999997,NaN,NaN,NaN,NaN,NaN,NaN
"1977-03-31",0.6908219016716677,-48.767467149985855,0.274213531345574,1.5905664926470386,1.6517925451645432,1.165,0.8652969288216905,3.4107686518048794,0.37249999999999983,NaN,1.8058214285,0.2643550804927329,0.43719521355662927,0.10249999999999981,NaN,NaN,NaN,NaN,NaN,NaN
"1977-06-30",1.3151910618802054,-47.245887446319834,0.4559987443517488,1.5599410942633618,1.519777138305134,1.29,0.21576571025598845,4.878973376525176,0.33000000000000007,NaN,1.8246420635,1.0628625431793,1.8891041335534542,0.08250000000000002,NaN,NaN,NaN,NaN,NaN,NaN
"1977-09-30",1.1354386845345843,-47.17224209659161,0.5537443231627082,1.3780780391855707,1.6552781804419325,1.455,0.6099026066384017,1.6384500718521156,0.3075000000000001,NaN,1.8126440475,1.514355080492733,1.2891139018373687,0.08750000000000013,NaN,NaN,NaN,NaN,NaN,NaN
"1977-12-31",0.03180156479944962,-46.305573914918696,0.046228078729793065,1.6706465152517946,1.455629777420775,1.6275,0.7926743623099641,1.6874049040749906,0.2899999999999998,NaN,1.86742791675,-1.5304210389102524,0.6068523514135116,0.07999999999999985,NaN,NaN,NaN,NaN,NaN,NaN
"1978-03-31",-0.28206723749383267,-46.62349846183087,1.6460893399336318,1.6595721530999086,1.5798827472788268,1.69,0.1170126031264429,0.6397122028260982,0.25249999999999995,NaN,1.96916166675,-0.9632568598057748,-0.013788179720175542,0.06499999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"1978-06-30",3.289520758241027,-45.16099406626992,-0.8019725185874071,1.8952916090628324,1.7226788149744099,1.82,1.8078213311031988,6.314542157565251,0.26000000000000023,NaN,2.02322777775,2.518086423776315,2.396399819090156,0.06000000000000005,NaN,NaN,NaN,NaN,NaN,NaN
"1978-09-30",0.4695078427606636,-45.01487406932991,-0.21404475000273981,1.7232421116736951,1.7069806439705904,2.0225,-0.002043522416328436,2.457571124431135,0.2400000000000002,NaN,2.060672619,-0.48585602363216035,0.14791505382844017,0.05250000000000021,NaN,NaN,NaN,NaN,NaN,NaN
